country_code,year,gdp_current_usd,gdp_per_capita_usd,agriculture_pct_gdp,population
AFW,1989,104577372052.932,512.48,25.5675307270315,204062274
AFW,1990,124277825786.697,593.02,24.2989225619191,209566031
AFW,1991,130794315519.503,607.84,24.4088231931248,215178709
AFW,1992,125449432677.392,567.15,24.1927283223952,221191375
AFW,1993,130547124413.669,574.47,24.1321954183394,227246778
AFW,1994,135350756019.393,580.01,25.1141379321808,233360104
AFW,1995,207843864308.605,866.73,25.4665328976357,239801875
AFW,1996,263563556144.176,1069.59,25.5059762650424,246415446
AFW,1997,276460023661.745,1091.83,26.3186349513649,253207584
AFW,1998,297126502718.937,1141.49,26.9805577236104,260297834
AFW,1999,140119071338.285,523.8,23.5355770584442,267506298
AFW,2000,142700161610.079,518.97,20.7002515422882,274968446
AFW,2001,150714426912.056,532.97,22.819738733282,282780717
AFW,2002,180129182230.862,619.34,29.6943611585971,290841795
AFW,2003,208646527354.851,697.48,27.5122638907698,299142845
AFW,2004,257939299771.713,838.21,23.8523787497793,307725100
AFW,2005,316515667947.035,999.77,23.373343450223,316588476
AFW,2006,402077365740.581,1234.64,22.3471365216362,325663158
AFW,2007,470947616490.719,1405.88,22.0524207375012,334984176
AFW,2008,574259808704.121,1666.52,22.6036427782507,344586109
AFW,2009,515037106035.659,1453.5,23.7054751605669,354343844
AFW,2010,605794323433.505,1662.63,22.1321259229871,364358270
AFW,2011,691133400013.31,1844.05,20.5195249610199,374790143
AFW,2012,748030003656.802,1941.12,20.3387845143841,385360349
AFW,2013,844180401591.48,2131.61,19.6196962949451,396030207
AFW,2014,904071921008.085,2221.35,19.1933020924046,406992047
AFW,2015,778022057597.448,1860.73,20.1785871076173,418127845
AFW,2016,700028168335.244,1630.04,20.5964688025564,429454743
AFW,2017,694051345937.233,1574.23,20.3567689816218,440882906
AFW,2018,777840323023.311,1720.14,20.5495360041941,452195915
AFW,2019,1026996211935.8,2216.39,23.46549545554,463365429
AFW,2020,963784699293.976,2030.86,25.39817780829,474569351
AFW,2021,1026651004045.79,2112.79,25.6229936588144,485920997
AFW,2022,1063649130876.99,2138.47,25.3717465088187,497387180
AFW,2023,938238370514.198,1841.86,24.1528889551845,509398589
AFW,2024,736384961061.523,1411.34,22.5554093483584,521764076
ARB,1970,43094140248.5052,357.72,15.523929162552,120469263
ARB,1971,49930151658.848,402.82,14.7532313846943,123950810
